,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,project_id
811,-16.26775972,-19.83316842,-25.1633333,17.34975362,11.34363629,-2.134083202,-0.664559693,0.734943207,11.47176974,-2.919534314,12.60680981,0.589004869,TCGA-BRCA
812,19.32583375,-21.11173334,-27.04018099,10.94681991,-8.123412658,-9.375945612,5.253444028,2.290712833,-5.82441911,-16.98374794,13.88548056,-4.760165766,TCGA-BRCA
813,-38.68158058,-20.0952463,-16.09919084,37.00874906,0.803115522,-19.90000478,9.914335533,-4.73142314,-7.482801285,0.112578084,10.7791408,1.635478957,TCGA-BRCA
814,70.08085011,2.434432552,-11.54412765,17.90425554,1.173501582,-4.139105682,11.19244624,6.069757611,-6.506536993,-4.861489241,7.838034692,-0.997090341,TCGA-BRCA
815,39.82268279,10.38007289,-4.285096978,30.46486828,14.78234893,-1.596953816,9.65736244,10.00212366,-4.672643312,-5.183532293,1.412085282,-5.907046976,TCGA-BRCA
816,-24.06536468,-33.45101728,6.728632802,-48.14387844,25.04930038,21.19465265,9.220964684,-13.37701118,14.46009393,13.19259123,0.679008965,2.376003703,TCGA-BRCA
817,-9.597286928,-21.9857161,-6.857396636,23.9036093,-9.114580336,7.570506634,-5.110483237,4.553215223,7.749329351,-0.570233245,7.326008112,1.579435125,TCGA-BRCA
818,-46.3547035,13.81305023,-33.87225611,3.461810626,48.02560221,-32.53182675,6.192381848,9.96267687,4.724061825,-8.088151468,1.109855405,-0.02233852,TCGA-BRCA
819,-76.47938568,-13.67078982,-33.23365244,-54.73092077,12.91402857,-16.48204057,3.324463222,39.87014417,14.07820891,-4.531021396,4.882517375,3.768903896,TCGA-BRCA
820,-52.3548511,-48.57483376,-8.266619487,10.77203613,5.013370279,26.18206939,1.74972805,6.933168399,41.67232222,15.5793215,0.104384945,-6.72244665,TCGA-BRCA
821,-8.94274984,-12.75191917,-17.43023431,42.0886684,0.601865506,-8.717838072,-5.851111264,4.212357409,-2.469694793,-2.864672147,10.08879461,0.299211896,TCGA-BRCA
822,10.80273739,-1.43541922,1.481900075,6.873674986,22.60280102,19.84027437,23.06061021,8.568284894,-6.212137574,26.53024053,-0.158040248,9.115066358,TCGA-BRCA
823,-7.555438125,-37.52726925,-16.16737998,6.441231346,-4.583945661,10.24792537,9.560259398,-4.143573487,18.60996643,4.405934134,0.497604632,2.813277361,TCGA-BRCA
824,109.7713971,9.569856835,-6.462347423,12.53943238,-7.327434286,0.612992809,7.886509436,8.319196214,-2.40274772,-2.447090188,0.395993501,2.047149858,TCGA-BRCA
825,-0.474865547,-25.25110516,0.178135189,-64.57565051,43.37101574,64.14688238,13.21593618,12.14357461,-99.10160265,22.0632949,54.48316036,-3.608243499,TCGA-BRCA
826,-9.417888671,-20.76576401,-32.99622786,13.91651046,-1.990268373,-31.11142493,10.57822785,-11.71142803,-3.039174023,-6.819147449,5.729928953,-0.548146994,TCGA-BRCA
827,11.15956781,-18.77403065,-17.61864332,-4.399280465,15.74973405,10.35031709,13.65969095,0.331195781,11.85294898,-0.328916687,2.687249236,-3.820934208,TCGA-BRCA
828,7.994123886,-41.62377621,-4.081184987,-1.068890413,-2.521007666,18.75909231,20.77156383,-8.534368169,16.14706247,19.64814034,-1.024872448,-0.764542269,TCGA-BRCA
829,-44.16763315,-48.90608425,-4.357119009,13.19374378,-4.677012782,16.489708,0.829589646,-3.00579578,-5.355267986,3.597391475,6.13151122,-4.271327576,TCGA-BRCA
830,-3.322010184,-31.60834339,-11.56880611,40.68851934,-12.23283119,-0.660917935,-3.031726331,-8.151327817,-5.227996752,-12.85061793,10.8832377,-17.03917207,TCGA-BRCA
831,1.805273311,-29.12650535,-4.53327363,2.804153968,7.722451338,17.66207674,16.50715995,-7.598415592,-0.693557596,13.36497337,4.993632912,0.297069581,TCGA-BRCA
832,53.86273131,13.1694675,-10.96981033,6.151853152,-2.264924966,-8.67745744,14.72228618,27.46329403,-8.840027856,4.13318505,-16.67848768,8.116082117,TCGA-BRCA
833,-60.18310851,-6.275703334,-45.2912626,-32.28939968,-6.086593523,-49.27641977,12.51388523,36.16395722,0.69218759,-3.14400247,-12.88211249,12.90496801,TCGA-BRCA
834,-5.674475564,-9.284946632,0.847609011,50.98884507,0.434333627,16.11239623,-5.829850407,3.948115858,-32.48205181,3.955652551,-24.69719644,33.02432926,TCGA-BRCA
835,11.28373201,5.033140464,3.498835286,33.57206839,18.12656915,17.74961085,15.45005368,14.61282345,7.100009374,16.08346122,-2.106367418,8.818887973,TCGA-BRCA
836,4.192808801,20.09876823,-22.39884055,-17.16435521,18.64773235,-13.52654184,10.05061295,33.84316601,-4.865784085,-3.434678814,-2.160587539,8.322192842,TCGA-BRCA
837,22.39807477,-10.37643568,0.474268978,42.71591729,8.445198151,-0.945794092,1.455617581,-2.729393984,-3.428808,-7.087296347,-0.967921499,-4.686508787,TCGA-BRCA
838,16.0294161,-28.21642992,-7.307380314,15.90415649,-12.99761218,14.67910865,7.221566651,-1.216884848,15.97750696,7.251634495,-0.688248029,5.411276662,TCGA-BRCA
839,-49.58814189,-30.65374291,-8.939119813,21.47674974,12.58176245,14.49922757,-4.820383788,-7.937462483,-0.913764163,2.498706265,6.230201283,-4.623088491,TCGA-BRCA
840,-26.21037851,10.8411824,-26.44463786,-13.38291035,2.91120051,-28.03171132,15.12572959,42.51326996,-2.739327067,14.6242626,-19.09431803,11.93568051,TCGA-BRCA
841,-29.21947775,-21.44421697,3.399325305,44.9294731,6.630606415,1.414067197,-1.138753215,-4.217808527,-5.016591422,-2.034386593,6.57525837,-6.591079086,TCGA-BRCA
842,-49.75712696,-36.00387741,-14.88130799,47.1688759,-23.3493024,-10.19340833,18.51649679,-12.38816197,-36.80235995,5.431190685,-9.158509064,19.87226459,TCGA-BRCA
843,-66.13033799,-69.84771015,-39.27662231,6.277609329,-40.78459207,-26.33781972,16.3305295,-23.8247872,-19.1492015,5.002155561,5.179159536,5.854728359,TCGA-BRCA
844,-42.87357412,-15.04120603,-17.59022636,24.19722253,24.72481791,-6.140278971,10.71723547,0.911098964,13.05466941,-5.815222392,1.541539598,-7.098233276,TCGA-BRCA
845,-51.2381212,-38.75724355,-22.80139159,32.86789151,-5.648631759,0.337647024,-18.57495863,0.423872073,7.854789062,-20.04237495,14.34415194,-14.37924487,TCGA-BRCA
846,-33.8021523,-17.82718757,-20.73332252,-40.98717103,5.178162263,-5.42928118,17.26528303,27.46467123,-7.138527503,15.53178538,2.717756825,0.793118169,TCGA-BRCA
847,7.742792054,-6.472205376,-14.3156243,11.76942966,8.263609022,-10.0198604,10.24863362,-0.571456754,8.052970096,1.920461674,-9.21001459,0.51027098,TCGA-BRCA
848,-13.05576936,-41.41037135,-14.05077476,5.540847319,0.547515856,-3.302304208,12.05671456,-12.13628001,26.9410242,2.254246526,-2.933769189,-9.247466614,TCGA-BRCA
849,-74.9940502,-21.79388408,-0.852483207,54.03408247,23.52485908,3.583011371,3.832685201,-16.66330937,-0.959195329,-15.0328111,5.084382339,-6.980694794,TCGA-BRCA
850,-58.46337122,-52.94276733,-11.92387516,12.45795461,-8.627210283,15.63678673,5.811924122,-7.364419682,2.817242329,7.27130503,-5.278926758,10.43951848,TCGA-BRCA
851,1.903586165,-18.46082951,0.589246297,-19.23538491,14.88471058,49.0935602,-2.008493044,16.0687441,-19.54761139,11.35820925,15.31432767,-0.284361069,TCGA-BRCA
852,-12.16076238,-7.02638683,-23.00908317,-27.60640164,-17.38473172,-23.11244473,6.294697082,39.13579524,14.75140978,1.922635492,-17.57690005,-1.405396068,TCGA-BRCA
853,-59.11515311,-24.29301567,-23.83020158,15.19013775,21.0506601,-0.831551647,-19.68523373,2.534424683,3.469781282,-15.62688299,26.12338355,-22.59524578,TCGA-BRCA
854,-75.29550582,-48.23536911,-10.97157369,49.00616187,-18.28603537,8.073924769,-22.57465506,-8.05512297,-22.45335155,-6.762464599,-1.502323149,11.31122605,TCGA-BRCA
855,-32.30208066,-24.73602003,-23.03487034,-51.61114259,1.245698832,7.611692094,5.610452317,30.77133861,-13.90466072,0.808034595,12.27260491,-7.67571965,TCGA-BRCA
856,10.38506763,-23.70193036,-15.90457062,-15.503314,8.861327652,19.41315088,0.424074493,7.453670894,-16.17949846,-1.863235897,18.66142703,-6.98362543,TCGA-BRCA
857,-45.33853386,23.68552232,-46.70261963,-19.05124707,13.26546629,-54.0201245,24.95171532,32.58349121,-27.18980598,0.520158217,1.910125645,12.0866382,TCGA-BRCA
858,-15.43094403,-15.06784677,-13.77025175,23.21014462,9.281286414,-6.211754796,0.173213109,2.938967132,-11.90264296,-19.29074459,13.06977626,-16.23801038,TCGA-BRCA
859,-14.65134757,-31.0694421,-18.06253732,-7.99511162,10.10744786,11.13665576,-3.952158076,3.497987068,8.081915753,-1.440403411,7.512644654,-15.22684932,TCGA-BRCA
860,-41.43543007,-19.11838711,-31.71165688,19.34856678,10.97527606,-29.51854159,0.091206279,-3.444823548,7.523685063,-8.722536022,8.03925594,-9.952089078,TCGA-BRCA
861,-105.7409938,-58.06211691,-27.76777545,37.7741804,-19.36606923,5.525349577,-25.69999892,1.958318484,3.598667617,-13.39281692,19.71670824,-1.498761663,TCGA-BRCA
862,2.358606267,-0.870156068,-27.91164724,-25.29642803,14.41600221,-18.7522574,10.34252173,6.426517816,-15.39719821,-11.03369533,14.63304182,-2.050932867,TCGA-BRCA
863,-60.90871539,-45.14656666,-45.73457925,8.611868632,-22.2384459,-23.16893976,-16.4848592,-2.966941785,-11.86885296,-22.70241673,13.71039395,-23.58351985,TCGA-BRCA
864,45.08965526,-22.88098753,-19.1539894,12.03801462,-18.70110534,-5.954232976,1.191871378,-4.86653229,-1.973159252,-9.853745403,3.315807013,-1.957990784,TCGA-BRCA
865,-12.54668231,-10.30339754,-29.82807457,-47.31085071,15.40763192,-5.683761806,16.67134068,9.509576285,-5.483444992,-10.95666895,9.685187888,-7.115010552,TCGA-BRCA
866,-46.13052886,-0.345776666,-40.42884813,-17.11183979,-23.37352485,-42.06781393,18.95657873,28.50188971,-16.85170543,6.012120535,-21.42347443,21.79896906,TCGA-BRCA
867,-21.7817176,-11.77868128,-42.81336875,-45.49319493,-4.062877886,-23.51702211,7.572381987,22.81139581,-9.478456011,-12.62143036,5.374812401,-0.660513169,TCGA-BRCA
868,7.576999179,-22.48634585,-6.803599802,3.181374661,3.701879575,23.00892096,1.988428456,5.035629823,-7.480950302,-2.433804509,10.78310289,-7.325483404,TCGA-BRCA
869,-31.60992296,-54.69642817,-4.957638414,0.269345321,-18.6328203,20.68669139,5.462258351,0.604864555,-0.15192365,21.70672144,-7.887154614,13.41012998,TCGA-BRCA
870,-9.95184929,-13.2799291,3.333836878,20.73950399,5.339059808,22.41603916,-8.155567692,11.7171695,-0.405676377,7.839553411,-1.532004857,8.743812481,TCGA-BRCA
871,-22.34162923,-20.31986144,-8.68877542,-46.50019093,39.60056847,28.72662053,20.41017527,1.743158421,-1.658594833,14.21372167,18.78919506,-10.67792285,TCGA-BRCA
872,29.25879873,-15.10767464,-9.958896233,8.515569352,-2.715141381,10.33624276,-2.703587111,0.631163502,9.717664554,-10.1329778,4.339249719,0.419789947,TCGA-BRCA
873,-101.8069219,-45.60147577,-50.69517634,-66.2795143,-5.894252212,-23.31078699,34.80328388,-3.419770675,-20.4594803,13.02740964,4.547222012,14.17700543,TCGA-BRCA
874,31.11246639,-13.00759226,-16.03900984,21.72018823,1.657013264,-0.629577381,3.994657799,-0.742330222,8.856979766,-7.52173593,-4.504794916,8.244209968,TCGA-BRCA
875,-9.652760617,-31.89154258,-16.95777438,-38.61572353,14.69376335,35.63770492,7.779875702,5.65600572,-49.70263803,0.555642144,35.34393138,-9.332031557,TCGA-BRCA
876,-3.851477001,-30.8015879,-15.03332692,-12.83318719,5.666777826,22.36668041,1.295236102,4.064705871,-13.11440775,1.633800164,20.45881319,-4.511074952,TCGA-BRCA
877,-17.21873193,-10.16154362,-43.57644033,-31.37742663,-18.02256649,-28.50203436,0.724468042,38.86228667,7.45194176,-8.272153295,-6.185295904,5.37447765,TCGA-BRCA
878,-133.0653811,-51.36778981,-49.78677685,20.82043583,-10.12788598,-30.36669293,-10.07739538,-0.600840778,-34.9433779,-11.56133249,9.848122713,-1.424902881,TCGA-BRCA
879,-68.41527496,-48.29488766,-33.15199703,27.76752139,-26.77928806,-15.4460517,6.193831997,-13.56269539,-14.83735113,-3.365009896,-5.839147352,20.26966878,TCGA-BRCA
880,-89.74829981,-74.07373051,-24.32289275,13.3665192,-12.96061599,-2.519133077,18.95286099,-18.29092395,16.20377154,2.219674152,0.483617533,-10.69457209,TCGA-BRCA
881,-50.25929726,-23.85224413,-29.33588342,-38.8178968,-8.074450705,-22.35324118,23.01106823,28.3676859,15.92608168,13.21100541,-4.745321121,-2.870527154,TCGA-BRCA
882,-46.4330106,-45.21113835,-30.48781159,-26.28004903,-4.812530286,7.970348591,16.53582359,-7.548937643,-0.986269015,6.978482403,9.927444075,-2.062281655,TCGA-BRCA
883,36.18813732,-31.46266075,-16.42752141,10.87952078,-19.43725215,0.570301031,7.522201453,-2.732787819,-0.095860812,1.000548477,-2.664019466,9.724036948,TCGA-BRCA
884,-59.92460706,-50.2090863,-28.67176109,2.300504911,9.631703073,3.409546607,4.963650905,-2.20797214,18.71558276,3.898171606,7.839819866,-7.54676599,TCGA-BRCA
885,-208.8330881,-53.96625604,-61.97639832,-81.95054839,-18.48649738,-70.29536205,16.35880453,33.54418956,-8.220005748,2.245413647,-26.21875279,3.197975784,TCGA-BRCA
886,-56.52849891,-40.63071186,-36.74931573,-13.2573318,6.041237697,-2.799265441,11.66353712,-6.726645756,1.12741389,0.195423551,11.57575402,-0.246220875,TCGA-BRCA
887,-52.09673304,-16.69878227,-50.95606673,-40.21077529,-16.53443135,-46.81528601,15.06529936,18.15262799,-3.966669996,0.726885107,-2.46801331,11.59182767,TCGA-BRCA
888,28.26890283,-32.30812744,-8.464556649,14.59958895,-17.75278343,5.192942509,-3.432485401,-10.0842176,-5.253410245,3.149793605,-1.051569969,8.529173211,TCGA-BRCA
889,-50.34416982,-41.67590509,-26.1587131,24.61555239,-7.528984404,-3.536030568,-1.011659941,-4.523672971,-1.334941532,-11.4523723,7.692167575,-6.134351871,TCGA-BRCA
890,-49.2776423,-51.68641731,-3.704322015,5.317232552,-20.63218966,30.05627579,2.9274221,4.013794709,10.23573949,17.25712418,-11.86591576,17.65935492,TCGA-BRCA
891,47.35534053,-26.9439445,1.377897744,-0.785271943,-15.37828727,24.51520224,3.973079287,5.116917616,4.39482967,13.08020304,-2.134685046,4.227650751,TCGA-BRCA
892,41.60879148,-15.9898583,-7.897610644,2.649265849,-9.699078158,15.5029281,-2.623632632,11.02543237,-4.377529051,2.181203664,5.29006265,1.587602145,TCGA-BRCA
893,18.54359904,-6.342011703,-20.92514386,-20.51997954,-28.14236738,-6.887273526,5.865244338,36.12086439,5.203224806,6.344920576,-6.456946197,-4.45719292,TCGA-BRCA
894,43.15952837,13.72659783,-13.58247634,-21.36982752,33.1693322,-3.46816118,8.192437667,8.674781406,10.23803019,-1.265956629,6.39453688,1.096640966,TCGA-BRCA
895,29.05905833,4.397857836,-17.56465852,-19.31770938,12.11031489,-17.54417374,-44.35608977,-15.87753364,2.117952762,17.21089007,12.64342969,4.268541288,TCGA-COAD
896,95.99741776,12.39457884,-10.48585451,-0.100803528,-7.375706535,-5.040027544,-13.99642542,0.666443191,2.362035655,0.675317834,3.458559374,-3.325552734,TCGA-COAD
897,101.6999942,10.01785077,-8.354969676,-1.801846194,-1.17010137,-6.74563658,-24.31877725,-11.30256773,2.261435028,11.03726321,6.534688496,2.35761511,TCGA-COAD
898,15.06834469,13.60193641,-24.44504388,-9.800399291,27.1795487,-49.94850563,-44.01600864,-36.32596878,-2.189952789,40.67606188,8.932421514,17.52792055,TCGA-COAD
899,18.75769623,10.33279429,-20.62401918,-5.050926884,10.54668247,-48.79267203,-39.19449395,-24.85047049,-5.07630148,32.91273258,2.779764237,14.95792399,TCGA-COAD
900,-9.620245776,8.288367685,-30.25073434,-21.11132724,4.369928704,-39.74900232,-77.26036312,-16.08554406,2.047750979,43.4547493,13.49927914,17.71374416,TCGA-COAD
901,9.608125388,18.07293876,-6.230271239,-0.769601096,16.6202733,-28.33521662,-71.07275049,-17.28816743,-6.229105224,38.41289451,1.157616362,22.17435105,TCGA-COAD
902,109.7361971,25.31787953,-6.923169241,9.00508371,3.363574106,-4.8141345,-15.1368088,0.354173145,7.732553285,4.631941543,7.222035079,-2.291890186,TCGA-COAD
903,117.342768,16.27709533,-9.226347976,8.4680352,-2.848481166,-9.639758318,-5.516397559,-1.918908701,3.634214089,-1.013415879,4.402094225,-1.739986231,TCGA-COAD
904,89.02415896,16.67290506,-11.95012403,3.686608326,-2.704079655,-15.29936721,-12.68593622,-1.899315191,-0.142899347,2.906207493,4.463286561,3.237172035,TCGA-COAD
905,18.2717552,28.36339776,-24.21598463,0.777613178,17.44184804,-47.30929984,-49.16732426,-14.78390272,-2.499730391,31.12490979,11.50468117,11.51885303,TCGA-COAD
906,-36.31794018,33.60615869,-25.67820464,4.226012058,28.85464602,-38.82945866,4.907533858,38.95168804,-11.80876424,-8.98417392,-20.5885059,10.28198205,TCGA-BRCA
907,23.76013272,19.44835515,-20.091434,-14.71746282,17.66199325,-6.179090128,8.728512075,18.94241125,-18.50420258,-5.841969588,4.682280692,7.292420931,TCGA-BRCA
908,52.65852087,12.42606782,-5.392398709,29.34358293,13.8397333,0.776292321,11.16809731,4.512635891,-1.206145978,1.472893971,-7.009797243,10.42522962,TCGA-BRCA
909,-32.15626223,-33.12952183,-16.13100447,28.74641664,1.537529312,2.263863444,-19.57451631,-6.227853237,18.01076273,-17.75852306,-2.740741906,-11.75623437,TCGA-BRCA
910,-40.12861163,-25.69569631,-20.91755268,20.64314238,9.356128381,-10.95261887,-15.11166393,4.805900502,4.351791265,-16.00647993,2.332887151,-3.39970675,TCGA-BRCA
911,5.828510727,3.199665783,-8.43611334,50.27317243,28.5534979,-18.13739213,24.38738987,-14.51716764,-4.292283166,-7.09426339,-13.30122508,13.86993582,TCGA-BRCA
912,-17.20607901,6.360159027,-10.42121985,44.87693319,20.04209133,-2.037486958,-3.509060109,12.12896103,9.109580911,-11.92173471,-13.11077224,-0.678345888,TCGA-BRCA
913,-92.85433042,-42.41602952,4.95029127,61.92005381,-7.613779244,13.83806819,-24.87304118,-3.933205379,-13.19791625,-6.023970635,0.257280717,7.28137721,TCGA-BRCA
914,-19.87060244,14.98787156,-13.12076892,39.87480969,30.8662549,-14.89727866,8.789395067,19.0854286,0.581973127,3.08752647,-5.354095185,1.993796763,TCGA-BRCA
915,-30.73454391,-1.0428327,-17.57249726,36.77932686,31.53006659,-7.434018536,-10.26270605,11.11676721,11.80509688,-6.326080282,3.82398078,-0.182882906,TCGA-BRCA
916,39.3997468,-23.36958793,-2.372678902,1.372922661,-13.32483942,17.41409725,8.669299802,6.624538011,6.086335972,9.827755315,-2.479054987,2.636959263,TCGA-BRCA
917,-51.56232616,22.29242988,-42.59910484,-40.12808022,38.79078175,-26.07012709,8.472477931,34.52529169,-12.65114552,-10.09426166,17.25376521,3.291763184,TCGA-BRCA
918,-67.61301373,-50.53852376,-15.75990722,23.37060011,-10.95978057,5.304756799,-11.6000164,-4.447436892,11.85471882,-8.792932616,10.79324439,-6.904003348,TCGA-BRCA
919,32.40743545,0.961179798,-0.646654633,16.92257014,23.53622931,4.968525555,12.65665018,6.352350697,4.855103926,3.940504425,3.769599814,-13.24776172,TCGA-BRCA
920,-29.8441359,-13.78715817,-10.01671489,31.1790102,8.542611142,-6.915481909,-2.278986409,5.002141462,-8.2790768,-2.003574529,-5.038685343,8.659646356,TCGA-BRCA
921,-56.67865494,-25.93296074,-6.274786323,32.20218357,5.340438595,9.470974786,-4.51249346,8.114350816,-4.813980987,4.690780026,-3.876085866,17.82682579,TCGA-BRCA
922,-65.43244395,31.04659201,-37.27600946,-10.01367406,-4.488896831,-30.99318911,7.530719969,62.47588948,-20.83276706,6.409706724,-16.66614969,22.12744595,TCGA-BRCA
923,45.90765648,-11.19192207,-12.94288626,26.33886763,-1.442036456,-1.767116072,3.332132043,2.159960721,7.82533276,-11.73636393,2.412361127,-1.770048337,TCGA-BRCA
924,-47.78753777,-6.118486581,-16.49462638,53.6970527,-3.533415601,-3.04940068,-22.46366783,15.20774513,-17.04084092,-21.95002419,7.974754877,0.186768259,TCGA-BRCA
925,17.12806049,-21.01979438,-7.133744373,27.1924139,-6.793381811,9.000511233,14.90760989,0.919419149,10.25623555,6.397715717,-9.213664236,12.88918634,TCGA-BRCA
926,-37.68031382,-22.99541865,-6.708560072,44.42129057,17.76769617,-13.1386661,6.922803911,-26.51997482,9.750666053,-5.571725874,-10.75273624,-9.444585442,TCGA-BRCA
927,-44.24128895,-38.51519095,-5.164549072,26.45939441,3.230332499,25.68424063,5.360383066,-3.170447378,8.078837848,6.314546808,-6.906778972,12.66743057,TCGA-BRCA
928,-28.23899009,-21.85791068,9.543818698,9.967070315,-5.135337819,4.706536465,0.954335421,13.37664713,6.194745253,15.47134364,-7.354128276,12.32020154,TCGA-BRCA
929,-22.16303285,-4.065256319,-23.0829992,-3.663948353,26.36336639,-14.11526179,13.38587377,7.5610702,11.96423744,2.694119173,-7.097179677,5.16962435,TCGA-BRCA
930,-8.90339734,-7.185373663,-24.28842435,-15.21559116,-9.540748753,-23.35550299,18.40305298,25.46105009,13.98423203,12.11116659,-1.119734098,-6.865751571,TCGA-BRCA
931,16.95947021,-21.02178604,-9.253102614,14.80179452,-4.607584073,4.36629973,2.609139856,-1.056973676,1.266852948,-0.231056091,3.950026302,1.314568825,TCGA-BRCA
932,0.346091957,-1.402888706,-16.31191979,-11.32047028,4.91642837,0.20515012,22.12376071,24.86159169,8.070958059,12.47446848,-17.22261062,11.70027952,TCGA-BRCA
933,-13.42199221,-11.78967651,-5.713791518,8.498900123,9.622530058,3.666812792,6.818197997,7.726679487,18.91042636,6.425164867,4.696759027,-3.416458874,TCGA-BRCA
934,2.23540908,-7.570217476,-5.474586494,38.76858015,12.0652525,6.579706081,5.061831842,0.983777492,2.567142332,4.128327089,-8.79824336,14.46894868,TCGA-BRCA
935,48.88935362,-16.04097585,-2.387121162,25.96866434,-16.29507058,-0.273062128,-1.587393371,-3.493372624,-6.93166283,-8.565824348,-2.841857656,-5.485534905,TCGA-BRCA
936,26.49741882,-17.50821986,-15.43776652,18.64071872,-7.972511991,-11.94819029,-0.178607749,-3.552039509,-4.516211816,-8.614480849,0.629282099,-5.429094345,TCGA-BRCA
937,-59.16485455,-50.08629678,-17.04100912,39.2796194,-28.027404,-14.65840848,3.139999758,-8.220467387,-16.84984369,-16.59019221,9.157289403,-26.13471341,TCGA-BRCA
938,24.84876473,-6.803575476,-28.60040406,-4.455419987,-6.786000658,-28.50762946,18.24250179,21.08394874,7.029057258,-8.867420684,-17.97648284,2.593110999,TCGA-BRCA
939,-65.19725266,-42.00591334,-34.30720652,11.86445979,-3.700071753,-18.47676104,-1.307059669,-10.6645806,-4.318630689,-7.321405752,7.886728671,-0.648995289,TCGA-BRCA
940,-28.64236213,0.58574875,-9.938824362,-44.38589418,32.12817934,25.63861022,-7.163538034,40.16828857,-37.269838,7.454547042,23.30321244,-8.102369704,TCGA-BRCA
941,-44.98122351,26.63312403,-23.87863899,-25.69280514,25.61623499,-5.238837644,-3.640359518,56.75332298,12.5817182,2.680692197,-5.247492103,4.749823326,TCGA-BRCA
942,-2.96774592,17.80006055,-26.45013594,-6.073694027,-1.522848007,-23.44341689,0.533415213,39.6328691,-10.80311284,-4.460065536,-17.50998991,16.70638947,TCGA-BRCA
943,-16.56935133,8.562052846,-0.802032622,39.39921342,31.34701739,22.6834283,-9.655512451,15.2832295,12.43515054,8.825842491,-11.92268196,16.85418743,TCGA-BRCA
944,-54.98736326,13.20305131,-3.801394674,36.26645866,29.18840014,35.11862508,-23.94019175,33.54707862,-1.998659234,6.968186631,-6.578300544,15.54192945,TCGA-BRCA
945,15.28825907,-25.03766529,-15.22569346,14.46220644,-8.670576268,5.578506465,-0.696233372,2.55928327,8.845349818,-9.772532619,7.049726905,-9.323446757,TCGA-BRCA
946,-24.04821755,-23.81496762,-25.90005419,-42.33709388,-5.318907354,-6.980141942,24.29212211,23.51594565,37.09744222,8.345076348,-9.367372213,5.698822503,TCGA-BRCA
947,38.36210423,-22.99713194,-5.055946875,0.489939664,-0.463087073,17.13918714,20.60786505,3.331772689,26.91372725,14.7768357,-3.71264373,-1.101195418,TCGA-BRCA
948,7.953189492,3.726417748,-28.57087984,-24.46898912,16.15845613,-12.06916836,10.18996067,24.54796111,11.96624854,-10.41547591,1.616400219,1.544402844,TCGA-BRCA
949,21.44943626,-1.944119147,-4.263289091,-1.229094353,33.27253551,22.33075554,13.06627404,0.250022515,-3.688628058,-2.250753297,21.91638348,-10.051892,TCGA-BRCA
950,-3.046563419,-28.38757964,-14.28471269,-10.92567296,11.23781642,7.436090122,11.5378709,-1.161931196,13.43605617,5.310630149,-2.408918425,-6.313493458,TCGA-BRCA
951,30.1258586,-20.63028389,-14.27957498,23.33685773,-12.33161542,-0.014198264,0.127316681,0.981020021,5.099066023,-8.661675049,8.312108502,-13.2610373,TCGA-BRCA
952,-24.23444014,-16.78587496,-12.06769989,10.32093331,23.09299524,11.22770644,18.55058327,-0.568153999,12.56223385,6.270423076,9.043545286,-2.863264019,TCGA-BRCA
953,-39.16051084,-8.361502688,-19.19084012,-37.80670346,15.24745053,-16.9549077,18.81522567,20.7610802,-6.411235989,-0.920329719,2.781981158,8.962560181,TCGA-BRCA
954,-1.073881454,-27.90691499,-7.274308682,13.23696811,1.032094957,9.989496567,11.0996141,-3.613524529,13.8322379,6.905255022,-2.039684894,1.639778251,TCGA-BRCA
955,-44.61147907,-25.78166411,-22.44429322,-47.31581833,0.832360129,5.043606895,19.76601991,23.49843385,10.84032594,16.54586798,-3.257646173,2.294459899,TCGA-BRCA
956,-17.71915083,-42.41537506,-1.283355747,-16.55141894,6.196483973,25.49533152,7.392798217,-0.436873266,19.51652472,20.5364283,-5.401441012,8.608522297,TCGA-BRCA
957,44.50657007,-18.23285689,-7.829548356,5.819473202,-4.157503352,13.13756557,2.32689908,5.179359931,15.89537696,5.359279132,-0.332282352,-2.058144532,TCGA-BRCA
958,23.40165361,-16.69626872,-11.59430583,-5.804498988,6.938513309,11.68811107,6.068394248,1.242621435,26.23172117,1.056272087,-4.510020649,-5.082474742,TCGA-BRCA
959,-21.01151134,-45.47242604,-11.88537172,29.92672701,-0.801723908,-6.036898576,11.23409591,-23.79169251,11.51925396,-3.596391739,-7.857078877,3.553617671,TCGA-BRCA
960,-1.44273485,4.764795176,-7.280002142,35.18542064,16.77010782,1.789936515,9.905768567,8.206359361,-4.375899244,0.408409092,-5.108064876,7.368301108,TCGA-BRCA
961,10.2942722,-26.47382262,-11.93158827,14.45321228,0.997443982,11.36545971,1.29678729,-3.25387596,5.989938777,-6.467582059,5.027547036,-3.670061451,TCGA-BRCA
962,-21.03537732,-35.35159857,-22.04391959,-48.88376158,1.876023456,-7.026099812,6.186870126,3.921168445,-9.827350067,-16.42175319,5.227036652,-6.751955731,TCGA-BRCA
963,29.2846647,-4.697872155,-20.76474455,-3.011105577,16.66447367,2.892497877,3.617912029,3.866120353,-10.3553448,-12.95582028,17.18072634,-9.510732034,TCGA-BRCA
964,-81.02748458,-45.13708471,-32.99742195,18.98759044,1.477542565,-6.452017659,-12.16454107,4.376595643,-1.906070617,-7.520791789,6.907542351,-1.175827046,TCGA-BRCA
