"project_id","ENSG00000107625","ENSG00000141644","ENSG00000160058","ENSG00000111361","ENSG00000136682","ENSG00000110696","ENSG00000198060","ENSG00000160785","ENSG00000186001","ENSG00000125779","ENSG00000166170","ENSG00000163374","ENSG00000169180","ENSG00000035928","ENSG00000143971","ENSG00000120709","ENSG00000101654","ENSG00000100461","ENSG00000187866","ENSG00000137764","ENSG00000166716","ENSG00000105879","ENSG00000144848","ENSG00000114416","ENSG00000091542"
"TCGA-BRCA",2517,2701,5865,3375,611,8631,3899,2059,1478,1625,3720,3316,6721,4101,977,3294,2013,6472,1717,1051,2425,2401,2151,7665,6677
"TCGA-BRCA",4694,3158,6857,3428,736,8829,4823,3612,1630,1698,4012,4442,5570,3805,897,3059,3340,5009,1397,1004,4398,3182,3668,17598,5958
"TCGA-BRCA",2378,3176,5369,3204,1244,11295,3033,3586,2175,1622,7166,4628,7528,2470,810,4253,2931,3425,1614,782,2298,3922,4281,8201,7264
"TCGA-BRCA",2753,4252,6984,3697,727,17630,7144,4935,2569,1401,6515,3873,7927,3532,1134,2693,4039,9359,1725,1044,3137,1934,3288,11203,6485
"TCGA-BRCA",2337,1659,3637,2442,651,8813,2828,2894,1247,972,2684,2622,4054,3494,779,1307,1254,3325,1473,940,2167,1787,2319,6540,5236
"TCGA-BRCA",3494,3000,7458,3389,893,8233,3022,3607,1478,1038,3715,4377,9873,3916,1074,3227,2480,4026,1208,1153,3630,2307,2262,10551,6282
"TCGA-BRCA",3652,3983,7671,3377,976,11889,4215,4280,3040,1715,4702,5135,5762,6044,1479,3489,4563,6301,2667,1461,4853,3080,2987,8743,6630
"TCGA-BRCA",3727,3290,6809,5441,717,13068,4836,7787,2457,1787,4694,7448,7889,4957,1157,3656,5430,5833,2503,1176,3487,2586,3127,10802,7436
"TCGA-BRCA",3062,4099,10575,3616,1153,13005,4710,3894,2490,2482,4540,5153,8869,6654,1673,2890,4500,5985,1804,1367,6477,3046,2697,12780,13051
"TCGA-BRCA",3490,3966,7500,2980,763,10409,3742,5750,2436,1826,3688,6448,7256,4300,1096,2361,3277,4433,1806,1076,3636,2064,2484,6456,6296
"TCGA-BRCA",2052,3216,5117,2952,1239,14286,3138,3242,2995,1487,5577,2690,15372,5900,1048,2955,3449,3893,957,1149,5162,1799,2026,16698,7408
"TCGA-BRCA",4204,4117,6052,4778,1239,14413,6258,4663,3231,2015,6993,5857,10110,7270,1707,2353,6028,7268,3212,1599,4049,4744,3436,14140,9139
"TCGA-BRCA",1381,3183,7101,4703,1025,8294,4012,3878,1786,2597,7619,10519,8865,5411,1051,3341,3668,4671,2270,1126,3695,3781,3847,19588,4408
"TCGA-BRCA",2801,2328,4725,3248,645,8498,4244,4394,2076,1443,4953,3690,11234,3853,700,1798,3791,6402,928,1217,3679,2906,3200,6402,6382
"TCGA-BRCA",3602,2879,5255,3561,1089,19370,5425,4838,2804,2215,5644,4609,6817,6038,1374,2445,3941,5555,2439,1151,4250,2850,3060,8696,8233
"TCGA-BRCA",1430,2983,3209,2616,422,5401,1413,3803,1508,1037,5174,3192,9153,1731,821,1942,5375,3983,1766,690,4231,2360,2268,7439,7279
"TCGA-BRCA",2943,3221,6181,3166,720,9853,3778,2669,3288,1873,4159,3444,6703,4752,1141,2791,3425,4565,2664,1333,4443,3593,2583,7055,5466
"TCGA-BRCA",3971,3487,7254,3474,911,9897,4141,3205,3087,1709,5134,4477,5784,6464,1738,3650,3509,5669,2508,1651,4323,3362,2518,9548,4618
"TCGA-BRCA",4191,2215,5642,3706,513,9193,3590,3937,4243,1492,5915,4919,12498,12084,854,2953,25776,2748,1264,598,4596,1967,3591,12828,6963
"TCGA-BRCA",3203,2028,11612,3479,1118,9422,8295,5612,2797,1974,6110,4832,11002,8369,1401,3210,3737,6582,1393,1656,5108,2721,3750,12970,8405
"TCGA-BRCA",4345,3250,13201,5357,832,23058,5781,3526,2488,11148,5684,2949,8853,17218,1450,3466,4532,7391,1388,1191,5385,2241,2495,9494,5671
"TCGA-BRCA",2878,3864,13529,3043,812,13401,3710,3589,2472,1938,4044,4331,7489,7779,1474,3476,3944,6306,2013,1364,4749,5573,2526,9365,5339
"TCGA-BRCA",3691,3075,8892,4988,1027,15702,4702,3454,4701,3500,5230,3827,13309,8065,1508,3909,5538,4961,1584,1125,4181,2807,3902,14723,6298
"TCGA-BRCA",4030,4071,8923,4350,1148,14311,7570,3764,3130,2742,5244,3385,8404,9763,2725,2551,5448,6905,2519,1926,3294,4911,2995,13454,8880
"TCGA-BRCA",4062,4385,7748,4291,1016,12055,4896,2704,3375,2160,6277,3560,5466,6060,1588,3487,4010,7537,3201,1769,4597,2555,3252,9002,8619
"TCGA-BRCA",3394,4079,8687,3288,1148,11553,4772,3350,2344,2047,5372,2812,16050,5748,1075,2930,4817,5570,2063,1050,5929,3435,3220,7117,10866
"TCGA-BRCA",6511,3825,7099,5323,2227,21006,5979,8786,3892,3478,11569,6004,8992,4978,2025,3233,4543,11886,4047,2430,8099,5004,5338,13874,10179
"TCGA-BRCA",4281,4226,6688,3998,997,14081,3750,5260,3435,2419,6336,5095,12124,6889,1349,3392,7424,6802,2305,1436,5029,4823,5848,13608,8442
"TCGA-BRCA",3453,2278,9158,5150,686,10730,2317,3099,1153,469,1324,2744,8034,2686,463,2889,1532,1880,860,595,1062,1154,3400,9020,5623
"TCGA-BRCA",1899,2251,4260,4514,344,5513,2312,1817,1279,1527,2209,378,6320,2143,933,539,673,2427,1091,1628,1634,1264,3606,6412,2783
"TCGA-BRCA",2323,4404,7199,3897,350,5792,1596,1962,1751,1440,2718,2294,6204,2165,387,1665,1720,4220,1143,2005,3071,1065,2284,4913,7514
"TCGA-BRCA",3349,4339,7244,3041,738,6939,4008,4233,1477,1423,3348,3771,9932,3723,834,2490,4310,4354,807,1206,2309,1480,2224,5148,5920
"TCGA-BRCA",3859,5718,8663,3407,1077,8501,4551,4876,1654,1639,4602,5562,10314,3661,1179,3778,3568,4510,1164,1893,6783,1633,2902,6636,6441
"TCGA-BRCA",2460,4978,10342,3932,1062,9430,2986,5860,1897,1524,4718,4890,7686,3485,939,3214,3634,3658,1581,1093,4357,2105,2405,5541,5036
"TCGA-BRCA",3817,5444,7823,3405,587,8085,4579,3585,1152,2227,2310,3108,11506,6442,766,3232,3555,3754,1347,1309,2600,2770,3933,9130,5324
"TCGA-BRCA",1358,2997,2796,2008,470,5271,1417,2492,956,809,3059,2413,4345,1574,610,1179,2051,2631,1075,498,2819,1294,1359,4066,2521
"TCGA-BRCA",2001,3701,6047,2474,658,6377,2232,1681,1949,1184,2203,2824,4462,2758,793,2011,2192,3393,1447,1058,3098,1287,1501,4744,3956
"TCGA-BRCA",1645,2755,7545,1758,655,5989,2180,1696,1373,893,2163,1793,2745,2690,1073,2357,1475,3352,1164,858,2869,1233,1402,5198,5469
"TCGA-BRCA",756,1212,3126,1195,315,3219,668,918,1139,1687,1194,818,4425,1583,442,801,607,1875,569,498,747,555,1445,3741,2198
"TCGA-BRCA",1854,2384,3491,3758,539,6120,3960,2295,1125,501,1262,1335,7478,4344,663,1025,2496,1782,464,412,1180,1775,2258,5128,2340
"TCGA-COAD",730,1279,1348,852,63,2124,1025,653,474,497,1091,667,3168,1094,178,819,629,1201,205,382,1217,531,1408,927,1903
"TCGA-COAD",385,1333,2338,513,160,1453,497,983,1159,724,1191,957,3853,1564,215,825,1023,951,671,459,1674,515,1075,1080,1634
"TCGA-COAD",807,1127,1342,1067,74,2070,1207,668,519,439,1382,559,3330,1456,284,618,472,1633,238,459,702,618,1695,1083,2321
"TCGA-COAD",1401,1067,1260,1853,191,4969,1393,916,819,930,2773,1010,3897,2534,506,1226,1083,2303,707,413,893,1468,1637,2989,1370
"TCGA-COAD",3073,1859,3223,2627,636,11493,1557,845,1434,2497,4721,1759,6347,6480,1366,2266,1752,3361,873,289,828,1397,3682,5653,2144
"TCGA-COAD",1192,1025,2240,1899,153,4377,1011,840,1015,524,1656,923,3553,1949,477,905,744,1212,598,513,1372,1277,1965,2087,1404
"TCGA-COAD",108,305,258,472,7,480,103,115,103,187,98,115,1021,38,8,66,57,380,41,118,212,86,379,191,349
"TCGA-COAD",306,946,811,1094,70,587,320,717,227,365,409,375,5017,197,28,239,250,1255,160,236,951,537,702,862,802
"TCGA-COAD",745,1100,1396,1626,168,1343,739,576,551,299,1061,590,3504,392,90,647,491,1614,341,339,1226,392,1611,1298,1183
"TCGA-COAD",2214,1454,3204,2398,721,5752,1857,637,1687,1144,3900,1382,4024,1958,657,1540,1334,2378,840,465,1510,801,3653,3336,2050
"TCGA-COAD",664,686,1333,890,447,3789,1904,849,3475,608,2361,767,2056,1415,1316,621,1330,1143,1807,621,1134,1479,1312,3186,1329
"TCGA-COAD",749,966,1745,1137,123,2195,666,646,526,396,1063,493,5302,664,154,647,543,1901,438,517,911,566,1207,1277,1324
"TCGA-COAD",1968,1982,3937,1673,536,6549,2604,1222,1411,1225,1861,1907,4001,1618,526,1617,2453,3556,1241,1087,1786,2855,3026,3158,6056
"TCGA-COAD",714,691,1303,612,99,2313,757,380,351,443,794,436,1908,739,125,788,399,617,230,188,394,553,827,1230,1044
"TCGA-COAD",660,729,1162,1086,123,2701,1173,447,406,430,1441,456,2357,1077,212,689,876,906,368,442,599,664,1042,2283,2092
"TCGA-COAD",2622,1498,3586,2540,722,9296,2302,836,1537,1382,3936,1728,5796,5061,1001,1386,3362,2231,768,414,1099,1138,2820,8617,2937
"TCGA-COAD",293,756,716,532,269,1884,933,987,1403,314,1664,583,1392,1071,324,405,1333,539,1221,417,549,1217,884,3162,1371
"TCGA-COAD",1171,1169,1610,1148,307,3918,1359,818,797,603,1600,697,3016,1618,369,636,1052,1415,460,355,1346,964,1448,2694,2807
"TCGA-COAD",2263,2805,3943,2433,565,6837,2400,1166,1055,841,2952,1328,4586,2807,715,1293,1913,3288,777,1172,1617,1555,3166,4956,4164
"TCGA-COAD",545,1934,2176,863,275,2045,542,1062,1938,799,1732,1492,3023,1964,293,658,2077,1735,921,733,1591,1280,1293,2059,2185
"TCGA-COAD",1301,2004,3730,1884,181,4617,1220,1013,963,1068,1436,865,6173,1864,398,943,1768,2153,497,602,1384,1041,1826,3428,3933
"TCGA-COAD",1860,2129,5105,3049,710,5843,1593,1321,1235,1116,3423,1109,7902,4289,784,2212,2086,2427,705,421,1390,1875,4875,5008,3220
"TCGA-COAD",889,1090,2219,1132,788,4205,1720,1234,2168,808,2283,1158,4124,2365,866,1089,1769,1274,1572,604,1097,2984,1898,3534,1166
"TCGA-COAD",1744,2517,3600,2154,511,7618,1504,2071,1573,2333,2235,1809,7357,2209,498,1305,2072,3276,917,1199,2962,1963,2381,4493,3713
"TCGA-COAD",2200,4573,5483,2600,507,5990,2075,2555,1822,1403,3659,2103,8800,3029,850,1311,2921,4630,1436,1042,3440,1779,2846,4037,4405
"TCGA-BRCA",4035,3690,6509,3609,624,6939,3913,4949,2059,1311,5068,4268,11648,5046,1248,2900,4481,4395,1317,1499,3946,2657,3127,10451,6617
"TCGA-BRCA",2918,1898,5295,1959,970,10297,3839,3187,2383,1736,4556,3599,5649,3427,990,2463,2349,3882,1959,1157,3481,2786,2551,7502,4688
"TCGA-BRCA",2613,2549,6003,2529,681,9291,4154,3862,1910,1424,3865,4033,5583,3633,1680,1701,2429,4117,1494,934,3760,2905,2177,6323,4999
"TCGA-BRCA",2435,1979,5321,3347,675,3919,3200,3933,3421,1278,3331,5579,6771,2046,621,1928,5355,7894,1357,1577,9767,3231,3141,7512,6874
"TCGA-BRCA",2761,2629,4668,2805,812,8779,3904,4373,2213,2630,5309,4251,6696,3785,875,2241,2841,5522,1618,1256,2750,3114,3398,9905,5320
"TCGA-BRCA",1759,1564,2395,1121,624,5324,1658,1141,1612,1670,3255,2150,3142,3361,1104,1079,2118,2357,744,587,1388,1457,1912,5705,2807
"TCGA-BRCA",550,907,1207,668,416,3233,1156,893,2665,1120,1619,1441,1570,1635,885,432,1646,1254,746,606,737,1232,737,4019,875
"TCGA-BRCA",3129,1910,6808,2162,942,20874,3722,1130,1683,4578,5958,1696,6171,7020,1931,2175,6151,4766,996,745,1924,3482,1806,8565,7392
"TCGA-BRCA",501,1528,2393,745,267,4583,947,848,1499,1952,1578,1616,2422,2714,453,699,2152,1630,299,774,1983,1081,539,2666,1717
"TCGA-BRCA",921,748,1596,526,468,2542,868,1516,2210,889,1085,1624,2259,1379,866,465,2191,827,385,531,1107,1124,1111,4117,1326
"TCGA-BRCA",7014,4312,6814,1751,406,4955,2335,2850,1703,1457,3213,3739,5377,2835,1327,2130,6134,2952,763,789,3377,2257,2629,8312,5902
"TCGA-BRCA",6674,3141,5045,1127,345,4335,1475,1463,1377,1621,3288,2131,3966,3042,2006,1469,6630,2363,551,390,1772,1366,2205,7156,5332
"TCGA-BRCA",1677,2763,11285,3085,793,8420,2457,3603,1670,1140,1853,3719,4137,4301,1089,2557,1850,2220,1087,1622,3399,2159,2508,8479,6144
"TCGA-BRCA",3541,2686,7542,1816,1200,15389,2338,2614,2292,2218,7838,4534,6055,7473,2239,2287,5409,3889,1285,714,2374,2173,2727,8507,7609
"TCGA-BRCA",973,2608,6347,1551,505,5309,1179,3430,3095,1723,3214,5268,4610,3926,589,1793,2461,3418,937,1058,3642,1083,1397,3915,3792
"TCGA-BRCA",2481,5389,8799,2417,868,9146,3965,4327,2707,2047,3619,5602,10559,4177,812,2639,3693,5422,1832,1519,4866,1990,2329,6109,7898
"TCGA-BRCA",3702,5063,9046,4522,1923,12502,7443,4816,4094,2216,6764,5514,7642,9560,2377,3147,5876,8162,3716,1738,4945,4567,3860,16188,7809
"TCGA-BRCA",463,958,1457,642,593,2988,1303,705,2262,653,1246,1352,1534,2024,1030,565,1660,1322,717,581,1061,1132,706,3663,781
"TCGA-BRCA",3947,2419,16572,2350,975,6054,3391,2026,2319,2494,6263,1820,6402,6784,1490,3638,4373,3340,1120,428,1861,5372,2106,4990,5719
"TCGA-BRCA",978,2154,10809,1341,428,2245,1740,2437,2816,1431,2455,2323,4615,2953,556,1733,1990,2000,766,684,2399,3434,1228,2232,3031
"TCGA-BRCA",6473,4743,8713,6526,890,17798,3642,4523,3073,2721,4558,4557,9917,5270,1135,3742,5519,4398,2074,1401,3023,3794,4422,15543,5345
"TCGA-BRCA",3695,3667,9342,4031,1282,19307,4494,5069,3961,2347,5240,6786,9386,9961,2124,3299,5986,4830,2465,1384,6045,1977,4067,19507,5210
"TCGA-BRCA",6715,4368,7590,2658,1366,12535,6304,4103,3457,1918,7560,3961,7388,7843,2008,3564,8988,3929,3650,564,2606,4588,3071,10335,6904
"TCGA-BRCA",4526,4007,5924,5498,1141,21931,4653,6179,2793,2714,4891,6098,10849,7743,1749,3451,5926,7220,2179,1540,4191,3702,3407,12077,9703
"TCGA-BRCA",3343,1918,3480,2657,827,14293,1747,1726,1265,2043,3046,3232,5099,5452,1550,1642,3213,3294,808,439,1096,1255,2326,7630,5903
"TCGA-BRCA",3405,3335,6173,3216,1155,11369,3791,1973,2117,2276,3772,1858,4562,4319,1591,2085,2307,4320,1421,1603,3100,1697,3559,10414,7770
"TCGA-BRCA",4209,4746,13803,3171,1129,15446,3312,4480,2598,1909,4592,4070,6947,5427,1488,3453,2808,6300,3117,1393,5248,2391,3056,9866,12949
"TCGA-BRCA",3747,5333,12832,4686,870,12492,4319,4691,3479,2386,3347,7086,10875,6220,1440,4139,4286,4891,2725,1495,6072,3603,3247,8439,9366
"TCGA-BRCA",3311,3946,11447,2748,883,9218,2840,2179,1320,1439,2956,3021,6452,4073,758,3075,2365,5884,1390,1687,4047,1608,2440,10733,14486
"TCGA-BRCA",2061,4312,6300,3876,618,9573,2233,3570,1418,1576,2404,5221,8010,2328,612,3006,2139,4842,1297,1130,2789,1390,2681,3873,5986
"TCGA-BRCA",3554,6089,8977,4326,907,10875,3599,3120,2680,2199,3604,4809,7917,4154,1398,2830,2878,6210,1902,1940,3916,1926,2948,7414,8101
"TCGA-BRCA",985,1724,5030,1414,813,5730,1477,1732,1151,2477,2001,1406,4768,2559,719,1438,1475,2776,771,675,3295,681,1337,3713,6868
"TCGA-BRCA",1402,3015,3273,2204,528,5866,1543,3438,1488,1111,2464,3527,4188,2470,763,1877,1923,2854,1144,796,4460,1226,1416,3927,3368
"TCGA-BRCA",1269,2098,4836,1814,488,3590,1631,2955,1644,475,2019,2383,6189,2792,380,1521,3002,1961,569,583,3545,1475,1421,5274,3472
"TCGA-BRCA",1446,1673,6710,1599,986,5606,2457,1988,778,696,706,2045,9317,1966,782,1224,689,3292,696,583,1383,1521,1221,3311,5064
"TCGA-BRCA",3122,2606,4814,2947,654,9981,4605,2472,1782,1269,2980,2601,4258,3206,1433,1553,2180,4483,1612,959,2634,2231,2558,5971,5127
"TCGA-BRCA",2933,3923,5625,3370,861,9775,3619,1940,2192,1442,2609,2774,4030,3288,1400,1565,2184,4453,1817,1461,2746,2156,2449,6624,3974
"TCGA-BRCA",2037,3399,5918,2678,680,9319,2554,3652,2749,1766,4700,4157,6076,2619,743,4123,3531,2934,1045,1379,6427,1443,3577,10174,8400
"TCGA-BRCA",2281,3294,8234,2064,729,15531,4070,3661,4157,1561,2384,3758,8919,3615,895,3264,2165,5449,1897,743,4211,1360,2676,16287,3457
"TCGA-BRCA",4017,3301,4278,4677,708,6033,2465,5512,1208,2031,3513,5584,15681,3274,763,2583,3972,3846,1569,727,2869,2141,4152,4339,5672
"TCGA-BRCA",2621,6109,23376,6422,936,25285,3662,7456,2561,3134,7864,6978,11009,12881,2200,5558,5642,11780,2988,2315,6415,6266,3857,13915,10398
"TCGA-BRCA",3335,2308,8845,3891,480,8006,6390,5251,2616,1850,2735,4276,10087,6324,841,2872,5011,4902,1576,1328,5434,2743,3534,11550,5526
"TCGA-BRCA",2868,2489,4440,3459,1023,8904,3471,1213,1873,1296,5308,1133,4477,2909,1532,1701,2244,1525,1001,846,2808,11644,2820,15614,4753
"TCGA-BRCA",1954,2483,4913,2156,835,4370,4572,2743,1001,1333,3044,2635,7893,2711,1206,1432,3248,1855,593,737,8161,1644,1841,6051,3291
"TCGA-BRCA",2098,1948,4203,3032,739,10455,3214,4387,1740,1773,4357,4492,5571,3747,778,2546,1579,4053,922,624,1641,2130,2305,5777,5456
"TCGA-BRCA",2963,3464,16533,4246,1606,12035,5006,6774,2529,2133,6050,4804,12760,10427,1300,5289,5116,5312,1878,1124,4122,4362,6704,19012,13844
"TCGA-BRCA",3223,2772,3195,3044,721,9943,5314,2985,2315,1211,4813,2884,8946,4557,986,3487,3979,4247,962,876,3828,1725,2830,8074,5717
"TCGA-BRCA",2489,2324,6865,3623,1776,16303,4975,4553,2579,4346,7099,4001,7195,5279,765,2963,2900,5799,2135,951,3527,2823,3363,8918,3859
"TCGA-BRCA",2376,4560,6525,3400,813,10089,2156,3077,2058,2393,4016,4431,6228,5838,846,3526,3268,5302,632,1125,4222,2067,2773,8310,5815
"TCGA-BRCA",1384,1108,2506,973,479,4914,2309,1294,825,922,2577,1207,1322,2352,451,1382,1723,1928,340,316,1157,1646,1273,5474,1321
"TCGA-BRCA",5556,3737,6708,6799,1284,26649,5323,9096,2513,1783,5228,8601,28015,10424,1361,4883,8863,5167,2282,1761,9191,5469,5800,27988,15570
"TCGA-BRCA",4010,3902,9378,3942,1003,10259,5353,5050,2630,2729,7092,4560,8787,5314,1178,2808,4152,6145,2319,1284,4911,3051,3414,8473,6054
"TCGA-BRCA",4009,4336,6155,3818,1235,16144,6123,7617,2521,2245,4655,7857,11192,5871,1360,3835,5844,5321,2753,1015,3809,7059,2269,6946,7394
"TCGA-BRCA",3065,2562,6535,3605,1009,9578,4167,4464,1673,1478,4469,4551,8154,6025,876,3769,3415,5028,1285,1453,4336,2259,3493,26571,6338
"TCGA-BRCA",2164,3635,7855,2692,499,6768,2986,2718,1680,1406,3333,3103,4937,4123,579,2596,3126,3822,1194,888,4244,1478,2369,5689,3254
"TCGA-BRCA",2117,2428,5247,2253,541,6294,2456,2308,1982,1422,3058,1992,6545,3747,1003,1767,2861,3863,1390,1094,2457,2058,2113,8974,5179
"TCGA-BRCA",4150,4206,8510,7661,711,12865,4600,4016,2117,1442,3402,6098,11810,4103,848,6271,6720,3953,1409,1198,2306,4058,3811,19894,5135
"TCGA-BRCA",2818,1550,8272,3489,758,15940,6016,3394,1189,1029,5331,2415,7998,3390,768,2612,2844,4180,1567,1328,2892,4440,2648,9251,9200
"TCGA-BRCA",2878,2993,4541,4454,628,9146,4722,3783,3142,1595,6016,3994,14556,5605,1024,5392,4904,5515,1097,499,14039,2618,3201,24646,10610
"TCGA-BRCA",3257,3316,8112,3189,760,11397,4058,5555,1903,1886,4441,6183,8810,5779,1405,2200,3438,5474,1194,1203,4556,2181,2783,12041,7572
"TCGA-BRCA",2341,1987,8930,4255,638,8493,3718,4519,3356,1745,2655,3105,9393,7356,1082,3281,3939,5468,893,1200,3856,2578,3674,11754,5304
"TCGA-BRCA",1944,773,1988,956,748,4935,1679,1206,993,905,2106,1483,3373,1350,215,1055,1047,1774,503,379,1916,843,1236,3496,1592
"TCGA-BRCA",2978,4885,8321,3256,932,9504,4436,4858,3849,1677,4970,5745,13056,4597,1662,3145,5842,4823,1841,1250,4897,4640,3071,13276,5616
"TCGA-BRCA",1785,2730,6494,3964,708,3710,1314,4183,1654,815,2465,4262,7135,5629,766,2373,3643,5398,866,813,3262,2613,2694,7630,4605
"TCGA-BRCA",3703,4909,8588,5238,913,21351,4200,6685,2030,2075,4632,6593,10390,7243,1332,4188,2483,6586,2027,1100,7288,3752,3607,10694,7597
"TCGA-BRCA",2335,2493,3514,2677,468,6965,2015,1799,1710,1391,2423,1576,6162,3477,700,2007,2488,3175,1212,1042,2768,1435,3195,6106,3750
"TCGA-BRCA",4208,11418,16863,4426,1276,15932,5565,5561,3296,4224,8298,5268,17198,9847,2479,4551,11313,10407,2223,1360,7325,3955,5034,11646,16157
"TCGA-BRCA",2833,3481,6526,6557,670,9451,4499,3392,2270,1545,4029,3199,9248,5024,761,3354,3775,6299,1335,1125,3199,2743,3524,8880,5929
"TCGA-BRCA",1830,2275,9295,2880,716,6397,4522,3148,3277,1145,6914,4727,7828,4202,970,4343,2345,7391,1917,614,3261,3575,4964,13469,6024
"TCGA-BRCA",3346,3765,6593,2889,669,11519,4074,2280,1648,1225,2431,2596,5494,4973,1225,2172,4491,3015,1327,912,3557,2645,1920,8700,3041
"TCGA-BRCA",3078,1978,4209,3142,651,7224,2743,2828,1932,1568,3033,2747,4935,3722,737,1630,3246,4280,960,830,2521,2008,4422,16468,4227
"TCGA-BRCA",2084,2976,8859,3147,797,5955,3213,5158,3348,1628,6615,5203,9843,4527,1084,3895,4332,7847,1198,1087,5768,2894,5178,16190,5396
"TCGA-BRCA",3396,1697,4284,4343,1006,15211,5284,3994,2244,1994,7550,3586,12066,7309,914,2560,3433,9466,2129,1563,3946,2198,3066,9618,3831
"TCGA-BRCA",3859,4770,6574,3880,856,12105,5150,3953,2702,1405,5090,4741,9952,8357,1720,2664,5251,4389,1792,1532,4080,2985,2346,9046,5775
"TCGA-BRCA",1697,1678,3519,1763,510,3500,1358,2564,1908,794,2608,2505,2818,1782,623,1160,2201,2420,646,590,2170,1242,2534,5743,3110
"TCGA-BRCA",2586,3405,7197,3303,911,12314,3729,4622,2031,1299,2349,5944,8954,5565,1042,2337,2595,2652,1331,1024,3827,2743,2668,8302,7029
"TCGA-BRCA",3249,6824,13791,3960,1273,18431,5051,3652,3712,2065,6878,4678,12794,10240,2061,3694,5260,9776,2833,1860,6537,5618,3410,11741,13054
"TCGA-BRCA",2924,3338,5743,2891,883,14444,3156,5282,2194,1632,3402,6829,9880,5471,1090,3030,3932,5413,2094,1242,3084,3396,2865,11211,4877
"TCGA-BRCA",2063,1078,2512,1584,361,5276,1885,1112,725,1321,4351,1017,3606,1230,703,741,1334,2665,743,296,2553,1498,1844,2788,2196
"TCGA-BRCA",5111,4879,10949,4447,1409,14163,4409,5874,3528,2541,6245,6849,8873,10232,2013,3814,4751,7631,1996,2319,8536,2176,5175,13677,9097
"TCGA-BRCA",2839,3454,6910,5056,712,9241,2953,6355,4366,1795,4307,5078,9453,9601,1674,3858,9123,6332,1780,1751,5146,3157,4248,8298,7610
"TCGA-BRCA",2212,1952,4651,2550,1167,12886,3411,2978,1410,1339,2530,2452,5301,4444,780,1263,2916,4077,1325,586,2924,2193,1534,9611,3276
"TCGA-BRCA",3085,3250,7050,3316,751,7040,2672,5071,2930,1317,3189,5164,9802,5094,1182,3052,2781,5950,1328,1389,4299,2407,2619,10434,8406
"TCGA-BRCA",3375,4445,4474,4201,1198,8957,4022,4776,2219,1772,5891,6028,6337,3780,1161,2964,3712,6332,1603,960,2994,2790,2912,11070,4660
"TCGA-BRCA",2047,1964,6495,1506,397,6807,3624,2941,1947,1285,2680,1849,5403,3353,550,2201,4197,7690,2034,889,4042,2413,1995,6330,5462
"TCGA-BRCA",1757,1756,6422,2818,926,9766,1976,4456,1942,1472,2516,4501,6479,3667,936,2275,1579,5316,1376,1552,3217,1726,2955,10006,7535
"TCGA-BRCA",2472,2932,9051,4052,685,12612,5769,5890,2544,2197,6077,4363,9592,3131,1044,2659,2475,5113,2060,1021,5129,3570,3887,7535,3956
"TCGA-BRCA",4983,6610,9455,6607,1615,12729,7273,10132,3153,3983,8723,7590,13494,7015,1381,4927,4798,14642,2538,1742,6483,2941,5916,14290,7537
"TCGA-BRCA",1643,3912,10239,2875,1183,11879,2759,3794,2685,2205,2997,4354,8699,6197,1263,2182,4013,3844,1311,1144,4707,2095,2473,9964,4526
"TCGA-BRCA",3391,3215,6794,3296,775,11978,2338,2977,3036,1865,2302,2460,7258,5286,778,2819,2555,5176,1170,1831,6227,2323,2471,13155,5149
"TCGA-BRCA",2731,2261,5364,3006,822,9920,3651,2734,1378,1566,2629,3471,9039,3902,497,2923,1736,2568,1816,887,3088,2352,2452,6664,4695
"TCGA-BRCA",3167,3247,5038,2316,882,12188,4901,3630,2976,1598,3776,3573,6221,4567,886,2856,3471,4765,1435,1167,3857,3578,3877,11057,6023
"TCGA-BRCA",2006,4477,8181,3697,891,12338,2960,8142,3080,2832,3917,5487,7690,7176,1678,4154,6002,9785,1970,1437,5439,2896,3452,12272,5498
"TCGA-BRCA",4368,5514,10157,3916,1143,14056,5545,5919,3687,2512,6614,7770,9222,7112,2745,3686,5928,8058,2677,1692,6858,4422,2852,11363,11255
"TCGA-BRCA",2828,1902,3533,4593,1528,5552,3131,3294,1929,1696,3598,2372,7168,2520,672,3558,1665,4281,1210,790,3462,2672,3353,4955,6014
"TCGA-BRCA",2803,2104,10175,1535,525,9144,4721,3452,1265,1299,3715,3824,5042,5028,1101,6909,1967,4861,1124,1049,4822,1988,2912,8285,6330
"TCGA-BRCA",1965,2306,4171,2184,487,8279,2083,2517,1269,1462,2719,3051,4425,3799,933,1485,2217,2919,1175,1074,2720,1153,1939,5004,4152
"TCGA-BRCA",3336,3837,10135,4095,1110,12993,4426,4332,3367,2281,5666,6242,7994,7783,1272,4410,4539,7495,2194,2069,8258,7031,3736,12751,6741
"TCGA-BRCA",2866,3109,6854,2600,888,8412,2682,2562,1894,2123,3571,3358,4119,5086,1106,2063,3070,4132,1677,1495,3800,2329,2276,8110,4432
"TCGA-BRCA",1988,1994,4927,2068,468,13745,2822,2624,1425,1002,2116,3044,3191,3411,928,1497,2497,2628,1230,671,2236,2218,2680,5632,3688
"TCGA-BRCA",2846,2628,5346,2237,439,12749,2720,2431,1829,1730,3234,1988,8154,3407,601,1829,3320,3750,1443,1029,3175,3130,3121,5718,4160
"TCGA-BRCA",3154,6139,8181,2819,1022,12971,4176,5425,2048,2748,5726,6598,10293,7516,903,3973,4461,5927,1150,1497,5763,1405,3204,8443,6611
