"project_id","ENSG00000042832","ENSG00000198804","ENSG00000115414","ENSG00000198886","ENSG00000153002","ENSG00000108821","ENSG00000198938","ENSG00000164733","ENSG00000168878","ENSG00000120885","ENSG00000164692","ENSG00000198712","ENSG00000198727","ENSG00000168542","ENSG00000198763","ENSG00000156508","ENSG00000198888","ENSG00000110484","ENSG00000198786","ENSG00000075624"
"TCGA-LUAD",33,1553411,477113,930302,0,556996,646450,112603,773680,9701,287920,448909,369524,325828,305376,480062,298147,0,349291,613438
"TCGA-LUAD",30,590989,430360,327153,4,363034,335365,143287,44142,3634,264153,201825,113999,390385,102094,779716,103627,0,59219,511086
"TCGA-LUAD",34,724207,171320,346580,2,76398,236777,43293,3266021,47908,88981,176861,196333,76546,124791,271735,189842,0,218493,345202
"TCGA-LUAD",32,85400,465086,68974,0,155290,34854,34725,94946,2696,97409,37013,30944,105890,34558,113064,25315,0,16763,275279
"TCGA-LUAD",24,204552,81026,136624,15,94968,94719,32976,62285,5213,73582,102953,63520,106888,83543,118618,45651,0,24255,71240
"TCGA-LUAD",8,294189,31821,249250,0,75007,150979,48314,643446,102000,60642,99259,99770,20680,90115,323433,139062,0,60400,204925
"TCGA-LUAD",155,1178765,84126,1075318,2,100928,744668,87644,4309,6582,58740,565950,460059,68583,668188,232523,442645,0,188575,470199
"TCGA-LUAD",35,595821,38266,482424,12,63921,322191,64730,161499,48721,21527,2e+05,127354,17773,109075,255458,184434,0,85904,384920
"TCGA-LUAD",492,727959,35961,935694,4,22096,291443,27656,763980,54634,21926,442002,379365,19156,706376,124697,223778,0,114363,172103
"TCGA-LUAD",21,462386,94484,356309,17,122455,177724,30296,489352,738,97478,192772,175294,108547,194204,168331,137986,0,71081,167121
"TCGA-LUAD",13,301958,46158,315767,0,38167,96699,44995,45411,78374,29100,116703,94478,36495,101744,142133,63530,1,52008,165445
"TCGA-LUAD",15,1439282,25523,1095942,3,18822,471690,78797,500602,10197,17951,628633,590118,14757,350484,129538,202442,0,407886,469887
"TCGA-LUAD",26,183210,188915,132938,3,703939,77948,133906,272476,8622,438517,65603,59493,687425,40287,121148,41124,0,24900,182271
"TCGA-LUAD",10,146765,65332,86427,1,243037,90622,54793,80519,2482,53519,58555,58845,52460,33674,204550,41104,0,17702,227611
"TCGA-LUAD",11,255273,31377,174702,1,57035,103211,47347,311294,3641,38796,91474,54391,50576,53741,92153,46055,0,78526,155065
"TCGA-LUAD",33,756103,82868,409419,18,53086,335652,58691,1964795,7289,51231,249220,247739,41610,198545,178148,172696,0,132965,325386
"TCGA-LUAD",47,231951,157538,161407,14,261642,120886,119348,13425,6633,149180,78336,75976,177873,79785,147273,66369,0,59289,428162
"TCGA-LUAD",8,252656,44276,236872,2,26656,144287,24709,461641,1398,25080,63969,114759,32999,65759,88544,70555,0,81506,87812
"TCGA-LUAD",114,374079,404505,308820,114,205915,195080,164497,37614,1694,125049,165265,158324,147757,117259,218959,134182,0,78923,437161
"TCGA-LUAD",214,207287,118420,158363,2,38490,68319,103920,219006,7477,42014,77683,61958,42378,73513,317636,56625,0,83203,326007
"TCGA-LUAD",95,275240,774980,148402,6,588840,127252,95231,23729,9100,406726,101016,82660,464060,57276,181572,54438,0,54757,431129
"TCGA-LUAD",292,564026,282420,384909,39,629320,223182,94154,1374267,111834,302202,262848,172036,274425,86334,411514,61955,0,105941,353034
"TCGA-LUAD",30,364646,176602,222372,30,110202,130804,83944,453513,41024,96396,130059,91598,103076,83118,266407,55199,0,94506,401470
"TCGA-LUAD",61,228408,105682,147217,2,98997,103601,27504,527051,56253,51973,71069,88210,60040,57376,165464,55108,0,86831,162816
"TCGA-LUAD",39,450269,199512,333014,2,32676,157419,46740,445215,8085,25528,189741,189074,24043,227865,90877,197437,0,125642,204217
"TCGA-LUAD",28,592344,117552,379766,12,73343,236983,69560,273702,12583,67994,206619,163244,63877,173902,121264,164872,0,113723,214507
"TCGA-LUAD",34,590786,107266,420529,3,14779,221881,93674,696341,17869,25135,185215,214716,13602,186088,194248,166480,0,203993,250964
"TCGA-LUAD",11,261407,100898,178993,7,47366,87844,38385,68160,11225,39607,71221,84162,52256,59327,127107,59952,0,55192,157450
"TCGA-LUAD",56,217366,139811,140428,10,99673,82913,89503,299230,24644,73315,77759,62361,71118,52425,179878,64553,0,56670,249670
"TCGA-LUAD",1001,252252,42788,159107,2,41033,87782,35010,35012,3945,34351,68083,51654,45206,49412,176050,89426,0,65485,210958
"TCGA-LUAD",115,590193,34168,457123,2,51587,351736,13648,639,404,9246,301352,231556,16580,188051,294457,99736,34,88836,464847
"TCGA-LUAD",23,189859,18097,219814,3,12630,101715,31736,1059027,89827,11832,91989,106930,10734,71275,56784,69258,0,77925,100543
"TCGA-LUAD",1,71019,19972,43104,1,4121,40613,41600,947930,8297,7238,22009,26282,9653,13886,545038,13784,0,20707,138168
"TCGA-LUAD",10,294170,88400,216233,3,20072,151503,41060,918080,18276,25548,103299,130047,20813,84744,176680,84700,0,89697,122420
"TCGA-LUAD",61,330047,195567,278765,3,154657,148972,115997,946387,16287,92841,128028,137993,108115,177544,330627,202842,0,132887,428093
"TCGA-LUAD",7,443241,126688,439235,0,48365,293998,18758,236617,18759,31676,167940,196014,29249,133562,66387,191298,2,131845,78882
"TCGA-LUAD",53,456645,127229,352624,0,33200,214673,42622,1099523,21729,38808,138730,192297,31053,180314,304707,137969,0,190420,207039
"TCGA-LUAD",113,264451,67061,249858,1,49152,113074,93270,101426,9630,51697,105322,117858,51037,112108,168712,127766,0,115376,215064
"TCGA-LUAD",36,347575,257475,198497,3,61069,134859,183608,545511,18093,63502,121108,109475,82787,87644,190799,76001,0,123900,320255
"TCGA-LUAD",22,287949,281303,263245,3,463138,132842,67999,309326,4539,323550,173047,125247,366092,102127,191506,59966,0,48132,278791
"TCGA-LUAD",16,227808,84389,184405,9,67138,103735,25799,586315,6703,45661,62708,76388,47704,59624,132992,85423,0,61513,137888
"TCGA-LUAD",33,1127773,101677,653858,30,74219,422227,83773,486863,26553,66714,438866,316524,51247,186094,363737,215860,0,345371,281302
"TCGA-LUAD",48,659204,167014,407108,4,79134,308305,142265,363528,3753,31323,241214,203077,54770,144997,297054,130899,0,226021,681965
"TCGA-LUAD",18,523973,248617,247824,0,559827,335306,35706,12722,3093,227579,153530,209490,200489,133498,71712,135245,0,78105,262546
"TCGA-LUAD",39,875990,51225,515774,8,24257,391147,59716,1012754,41726,23283,233998,257265,23728,154243,176567,199542,0,262857,200011
"TCGA-LUAD",15,777620,64494,465620,2,68225,315012,22217,2485928,70760,46049,206558,251804,48797,210044,178736,220348,0,129551,216574
"TCGA-LUAD",71,591040,101597,342112,2,54329,262243,70109,84989,51548,51353,201126,138638,51397,128214,174884,129371,0,146793,181682
"TCGA-LUAD",98,474854,188889,308874,6,192441,221421,70642,412503,30037,159641,141248,170104,148722,200060,378732,190167,0,206838,312609
"TCGA-LUAD",81,457355,220166,287051,31,342001,296810,179967,503342,34740,202383,176721,144661,282986,135682,223158,95452,0,88163,386572
"TCGA-LUAD",50,812392,178174,617980,6,220746,420696,89187,341048,28280,139717,276427,166872,182651,179890,194977,247025,0,240291,399792
"TCGA-LUAD",28,717711,82979,525106,6,83742,404569,38137,417404,22817,48635,256274,300754,38285,222393,158185,254748,0,167951,258021
"TCGA-BRCA",134,231129,24984,192726,233,40431,141043,26970,0,5408,53384,87201,97491,97289,77651,779677,98792,787,77206,240763
"TCGA-BRCA",57,764375,406770,334880,1287010,343797,293948,70278,2,84736,284174,215138,194349,232080,146568,215877,214731,3613,167564,264555
"TCGA-BRCA",60,590224,64545,304872,256,250584,372971,30474,5,18453,177497,194400,231719,238584,169212,382125,212782,44903,95918,327506
"TCGA-BRCA",53,665930,208561,420383,73,215351,312922,76307,2,191146,177651,234452,229981,191557,258047,226960,204150,2400,177917,249893
"TCGA-BRCA",32,100843,184512,162288,28,85967,67248,21124,1,603,69052,49465,50472,62299,68401,385026,111053,24,21421,144418
"TCGA-BRCA",46,426655,436343,288641,11,891046,165838,79682,21,3889,680201,177116,153680,657024,114704,298254,126779,241575,96850,337506
"TCGA-BRCA",8,625285,66157,847680,221,55518,328628,23864,4,2115,41083,417478,345057,46591,304001,434146,150172,10,133286,330175
"TCGA-BRCA",39,362041,130353,298410,1002,179867,188660,55092,15,3145,119001,209865,128183,130989,144117,580700,136310,214,43415,317065
"TCGA-BRCA",89,542837,493793,564739,72,939224,294634,38533,2,16469,603494,193695,294798,434163,206947,235315,263568,148081,160153,298970
"TCGA-BRCA",78,2814340,86249,1689493,5,204518,1189226,20654,3,46410,109482,996630,558055,82379,771549,124190,528759,1321,355282,545049
"TCGA-BRCA",58,633085,219684,500196,26,226393,292742,110407,126,256753,131520,312695,215653,130920,218742,204402,257924,850,94575,485357
"TCGA-BRCA",18,719101,295538,806952,21,708285,405688,40310,1,10776,378848,356995,275953,328870,237554,135593,303468,376274,152001,508905
"TCGA-BRCA",14,840107,83738,504582,12,202674,267968,48400,6,11136,136139,290719,265522,83320,338576,175161,317824,864503,131964,350431
"TCGA-BRCA",299,2443709,100607,2513009,17,132990,1101073,67494,9,20122,90302,1120705,1062493,79604,1127466,253583,1120878,102,504431,502737
"TCGA-BRCA",15,767235,50931,422515,794,244037,434309,39327,4,58821,158790,318315,262952,158922,234288,363015,184493,7345,75671,237544
"TCGA-BRCA",38,297865,326567,264370,5,307221,145820,58052,4,9078,241880,135150,120606,249011,131157,233943,148466,55,104525,281770
"TCGA-BRCA",31,262915,172277,245768,40,260815,165429,84249,2,7034,194790,165578,170168,163734,126142,175638,81002,4,97271,254389
"TCGA-BRCA",61,626922,85377,478364,98985,370735,366257,33868,6,40715,203780,249671,327591,188804,222723,256077,257284,10817,193342,260610
"TCGA-BRCA",10,421230,280638,520986,1797,800857,350750,24491,1,18587,383946,195364,262543,289884,180631,229631,296909,31488,87199,279837
"TCGA-BRCA",42,250077,40249,160860,367,311117,214167,47673,29,75072,179768,158814,90190,145011,98146,316331,90500,93845,24479,443315
"TCGA-BRCA",31,192648,295005,319447,10467,1276251,254366,49662,1,149917,702148,133116,161118,483317,163602,164375,165277,2713,31052,291220
"TCGA-BRCA",34,584975,102630,303477,219,144379,314683,88601,1566,126924,137555,289976,158663,119352,144438,256750,140007,436,54721,145519
"TCGA-BRCA",30,935118,126599,881952,2,209312,458182,85496,3,128412,130655,323751,419385,123370,395111,195160,522236,5,310331,282002
"TCGA-BRCA",23,609210,148867,495432,81,541128,472721,52015,6,33805,404862,270802,338036,494769,192918,514974,178218,10819,153256,487605
"TCGA-BRCA",16,375734,133716,562359,185,175886,283561,51677,2,13175,124688,188325,263204,110760,320797,209457,399737,152,86603,252874
"TCGA-BRCA",17,860059,688774,731007,8621,1302865,365070,58428,1,42988,879081,312386,362308,707088,368972,308357,386267,180729,303810,290663
"TCGA-BRCA",15,224878,110886,431201,0,54143,217559,85633,3,12737,27663,249679,109635,22153,165946,201471,148660,1,53568,545646
"TCGA-BRCA",104,779671,148388,941261,1373,305222,435258,27931,2,5615,175887,336598,298064,136977,354783,431254,503009,1067,182124,188998
"TCGA-BRCA",18,226052,274373,304546,32,356704,182399,58528,7,14184,226580,209612,179028,222779,181658,327251,82452,435,53487,428232
"TCGA-BRCA",22,434998,128854,388652,8,135174,163051,38836,14,15254,98057,146206,168730,93802,161964,467685,147456,6,206906,262847
"TCGA-BRCA",223,971745,65989,1363111,2816243,101900,442318,32112,3,69813,79843,550145,530243,95726,908074,208129,687786,1811,431402,224905
"TCGA-BRCA",60,632269,476277,424239,1117,601468,356092,48863,2,71208,532419,203546,263739,383214,157571,450554,205223,147943,210238,220048
"TCGA-BRCA",81,1113979,546266,895596,822,912682,597002,75962,26,31219,604682,337407,425384,519501,390833,406399,604082,37778,331861,399334
"TCGA-BRCA",15,871798,469553,544238,19,618593,592390,86464,1,40565,613049,294117,372425,658578,293681,394693,285592,78652,195662,372757
"TCGA-BRCA",13,396829,199147,216072,2220,297849,190482,26223,1701,33014,297224,133967,112570,263249,83310,193719,82245,739,95020,180908
"TCGA-BRCA",71,441839,544561,347723,319,565928,284645,78892,18,54745,449966,198436,184504,336487,195820,287449,167942,258710,145378,350710
"TCGA-BRCA",182,348504,250627,213664,89,567906,190662,24899,1,39383,523084,110157,135024,492855,92028,642325,133273,59256,97115,280119
"TCGA-BRCA",44,523910,538297,459659,181,224587,231932,85589,4,8493,161650,239110,222629,160174,167542,316412,163970,40691,131729,354616
"TCGA-BRCA",115,361739,57460,353152,801,58700,202955,49340,12,67032,43791,227785,173810,49590,155298,392724,115711,1174,99665,336517
"TCGA-BRCA",2,383342,145997,303415,88889,318148,158392,31374,1,105336,232165,146420,143287,227684,102479,509415,81570,135961,121780,200766
"TCGA-BRCA",41,274911,382880,212681,50,571074,105212,91893,3,9637,401514,118625,103810,419641,127901,382741,120995,57,59797,289638
"TCGA-BRCA",57,698269,385282,623658,47,600671,328829,85319,2,63079,429486,343969,291918,326290,279744,406954,217136,52,275573,475417
"TCGA-BRCA",281,490645,391595,351543,202,232872,258861,35705,0,5125,181071,265159,227817,164647,153674,186956,98139,1998,109073,111617
"TCGA-BRCA",11,380036,193830,242832,228462,554331,205743,39868,2,67583,404094,139399,172258,356409,138120,276628,127569,121,97734,201011
"TCGA-BRCA",32,606240,482854,539560,247,333435,254401,46481,15,31281,240532,243474,286242,189426,179859,560752,163990,185,129367,305118
"TCGA-BRCA",58,438187,1058456,304721,15,1107485,203840,79293,3,33448,957691,120279,169430,755152,114434,458336,174237,171,136900,364476
"TCGA-BRCA",66,418573,588201,255055,2606,859691,231224,67888,7,40675,626783,147694,162424,632232,132159,250011,160392,23168,76630,496393
"TCGA-BRCA",90,758540,367743,594416,281,405145,329014,71890,2,30094,301733,338567,194737,227639,184252,353729,186893,28557,157058,235994
"TCGA-BRCA",32,307565,680605,190680,34,927362,141882,76330,5,19814,843053,88166,106050,752709,75025,318832,102473,857,80237,397167
"TCGA-BRCA",17,375279,253260,316175,172,244532,162556,59370,17,39688,176689,211357,126174,152497,89934,295251,31689,7,144438,426129
"TCGA-BRCA",13,754175,138590,625023,3646,66755,442628,64462,2,63107,62174,242881,257409,51481,189732,368103,250972,424,75589,335091
"TCGA-BRCA",26,513666,285359,318192,24202,167865,237545,54853,11,31836,140876,216279,197052,115061,140438,190074,113120,2985,138638,304656
"TCGA-BRCA",59,629320,314151,417620,11039,523001,293684,71751,5,50909,415040,271604,266063,326808,213934,189308,186828,1340,251946,307768
"TCGA-BRCA",41,567200,217267,383690,1904421,396167,297526,51281,12,20423,314709,175023,202074,318943,135564,393412,192716,3531,151858,286875
"TCGA-BRCA",103,328392,169254,294672,1,71589,138282,46104,8,12199,55050,150187,129220,48113,110594,200115,71654,18,128482,467843
"TCGA-BRCA",59,702860,107006,431799,805,280314,368395,30349,22,39293,207532,208242,246127,237555,213018,400324,268774,109978,222349,252448
"TCGA-BRCA",36,460405,238833,247850,216,553656,193014,48449,1,32905,447256,107119,149278,427683,97459,592965,127580,18490,118241,221202
"TCGA-BRCA",23,208806,205053,232265,5,157690,117461,107006,11,4327,120300,145449,61443,143687,92189,405769,54347,0,38262,362738
"TCGA-BRCA",22,786020,173353,665492,928,79814,378461,57213,5,43691,78039,343117,272475,72125,283919,207046,386115,17543,74176,438465
"TCGA-BRCA",27,672166,183721,527121,4632,141423,246469,27879,3,21551,137631,388398,294580,149037,186053,256717,143550,131,90974,167967
"TCGA-BRCA",120,415471,196729,374170,195,440068,162616,58595,2,52680,341850,136186,174747,359883,146129,325530,112185,116739,194027,241491
"TCGA-BRCA",59,535135,678084,467871,4,354370,256579,146035,35,3702,339667,224360,187628,309685,147881,546467,137132,6,164560,626302
"TCGA-BRCA",25,809914,123173,542110,121,64049,408065,49675,0,55588,53897,262202,251410,49475,180325,643537,250832,2868,278703,276689
"TCGA-BRCA",17,342762,15406,237533,1383,38655,180226,43267,5,64462,49626,119317,134390,54403,98134,528288,108018,67671,69646,300117
"TCGA-BRCA",24,432706,172397,328677,267,217006,262772,53514,4,32037,187944,196435,244843,171409,166292,504246,130141,4744,253683,312721
"TCGA-BRCA",47,617021,517337,573670,91,591690,275598,59437,6,45155,589180,238280,238901,655895,205451,454298,216334,949,249925,350216
"TCGA-BRCA",123,498842,536464,370206,16,473864,224997,240425,15,34041,423984,171251,190004,536315,163573,499540,174841,2,202905,565877
"TCGA-BRCA",84,290593,11516,174017,1,33026,234995,25064,5,47304,17027,215491,100169,12319,102748,463624,117974,4739,27861,312580
"TCGA-BRCA",24,245218,48515,171266,21,242599,373636,38027,3,56775,132664,369751,114521,66860,159962,245400,79773,2,27766,204047
"TCGA-BRCA",114,340003,60435,265951,209,238398,388896,53531,2,55578,120465,220808,152326,90269,170455,287900,155855,67811,69325,286883
"TCGA-BRCA",24,422499,137192,460234,1,213301,239555,53949,5,18917,130348,293382,161523,97841,138173,173420,101120,719,130051,491474
"TCGA-BRCA",55,353221,481629,231371,40,699111,285421,80639,3,12963,411164,181940,116434,367675,103854,401321,121957,106,44439,542698
"TCGA-BRCA",26,363554,105823,288998,8,188612,534703,49006,5,8868,102462,208594,187739,91551,181689,269446,126796,157519,59542,375147
"TCGA-BRCA",181,241651,33106,200037,22,217554,162162,62463,20,89785,113124,111712,63841,119840,58913,226432,70665,12,17898,310982
"TCGA-BRCA",29,320527,119462,219256,708,493006,169227,24166,0,13021,262006,94165,115741,248127,70062,182254,85874,2792,41658,179047
"TCGA-BRCA",28,266359,70570,197794,132,299215,138670,22988,2,38730,175524,80965,112299,194727,89061,207264,94171,12990,40824,195683
"TCGA-BRCA",15,310516,37679,228137,391,46435,130483,41050,0,36984,29424,109366,115774,20313,55180,172511,32001,486,90087,54769
"TCGA-BRCA",98,130698,358481,147496,17,2279237,104576,72487,1,6933,2380801,121961,71826,1291259,64465,65516,50218,0,25125,202625
"TCGA-BRCA",9,195205,237686,496655,13,195340,204728,36568,6,22818,106920,168283,205782,74109,198988,117619,242844,1171,42562,178271
"TCGA-COAD",16,188309,18559,142093,0,70841,79098,35429,7,332,39440,67971,67282,43012,35338,147054,56031,0,60908,141475
"TCGA-COAD",65,164123,37716,82194,0,40470,35636,16375,29,130,26765,28973,36753,32899,22652,77469,25131,0,61252,64836
"TCGA-COAD",11,98397,18187,108578,1,33290,52319,39423,2,353,17882,46286,56073,18495,23518,194591,14883,0,18618,162785
"TCGA-COAD",53,216553,8218,218485,1,7902,184014,12740,0,1692,7558,146661,123622,10722,77094,184629,74948,0,51935,97204
"TCGA-COAD",153,26393,16166,2285,0,4059,16396,16556,41,1827,14918,8385,3973,27013,899,479706,1683,0,2566,95327
"TCGA-COAD",128,147661,18765,123999,2,33749,55395,29583,2,260,30824,82419,65355,37097,33088,86787,21308,0,34471,143336
"TCGA-COAD",93,47685,959,32947,0,8463,51405,5067,3,215,4440,60894,15895,2675,9927,31969,7040,0,5328,85214
"TCGA-COAD",79,253418,10756,208033,0,14397,78281,8669,1,1152,8066,238971,152021,5327,69316,229445,41638,0,48906,361398
"TCGA-COAD",111,161995,22306,138056,0,79143,83221,40634,4,2418,49600,137265,96854,46499,30395,191652,46071,0,47341,398364
"TCGA-COAD",374,36865,72085,2720,2,39227,34940,32388,4,1974,92669,9341,3654,117826,511,303184,1059,0,2501,222638
"TCGA-COAD",204,381214,63024,371453,5,40534,250195,16756,22,358,59244,153429,158693,72049,55913,31852,79030,17,164800,93578
"TCGA-COAD",86,134768,38350,116410,14,131313,92902,43433,0,8008,74150,96883,70632,80373,35352,138583,44362,0,42779,229963
"TCGA-COAD",66,249817,20904,167854,1,52032,231247,70807,17,6304,34630,156962,140444,47516,80886,320056,39597,0,38046,219839
"TCGA-COAD",17,89097,11044,129571,0,45405,122739,12137,1,438,29434,108020,66976,28893,64025,64834,41681,0,30575,89653
"TCGA-COAD",6,56280,7304,55569,0,34039,60582,32766,6,243,24869,33073,27447,30192,14332,171260,15102,0,7552,101301
"TCGA-COAD",97,48934,34959,6970,1,6739,30907,56360,19,371,46287,17860,5136,104473,1591,693319,2494,13,3906,99561
"TCGA-COAD",26,1090884,14280,1544306,5,33770,547939,11891,15,49,21176,360877,459172,27763,278654,27865,478065,0,781653,60411
"TCGA-COAD",5,138092,10387,107918,0,36315,101119,18116,0,349,29153,81626,46331,25834,57434,151546,17358,0,24714,134698
"TCGA-COAD",30,410450,5429,181746,0,20913,244389,31857,7,1245,13724,190499,90144,12965,82382,518842,57064,0,52166,324083
"TCGA-COAD",47,532412,127924,720213,3,100428,215091,14929,8,516,38720,248213,321438,47619,252278,40205,191163,0,485192,133256
"TCGA-COAD",640,171054,117317,276873,0,373641,267709,50349,156,2360,188055,167592,98013,189696,159157,161954,54257,0,23992,257602
"TCGA-COAD",403,55203,7987,4641,0,8102,27781,13280,10,321,26055,21815,5218,32013,2226,270226,2762,0,5446,148386
"TCGA-COAD",226,175953,6819,15325,2,7580,85927,7603,15,105,15177,42079,38551,20792,6464,82223,8719,6,17436,49527
"TCGA-COAD",204,408994,292897,374974,0,621935,189951,95916,7,7165,375687,264541,127778,323720,145158,236203,65191,0,51040,392067
"TCGA-COAD",2102,1320853,90631,929107,1,147583,656650,60592,10,4817,101775,698457,507101,112876,422649,225394,305924,0,205028,448153
"TCGA-BRCA",38,607454,282770,507315,894,102912,319774,31952,2,138010,74796,312516,270017,70789,155334,299000,146392,153,175857,439746
"TCGA-BRCA",26,547341,209883,440564,47,542311,330093,52896,3,42541,480709,167989,212979,591449,171998,560618,233296,86731,202433,216863
"TCGA-BRCA",35,417144,312794,324263,6826,433407,207871,38960,3,88000,373804,137494,195009,276155,113547,236292,124911,104946,150765,173509
"TCGA-BRCA",93,859195,581194,730508,15,615205,323080,77257,2,32582,442809,441137,268636,324939,279431,283783,183695,1556,351592,422895
"TCGA-BRCA",65,946335,269554,585702,486,463271,607022,117613,0,86641,331577,341062,384202,298847,287297,459372,339111,232467,254551,291719
"TCGA-BRCA",156,62840,327252,5737,9,174169,26561,51026,8,21405,225334,9728,7571,290072,1568,205682,3607,67522,5172,95966
"TCGA-BRCA",187,123147,160399,66400,11,84323,72334,8343,10,2464,104375,31153,37050,87723,16479,30632,25994,21707,45862,32864
"TCGA-BRCA",61,20639,102306,5320,59901,20347,12836,17455,6,16955,32445,2341,3357,34540,2085,461370,2013,212,5922,49937
"TCGA-BRCA",59,101723,75738,101513,223,25396,32456,7483,20,2935,18551,21367,31991,21243,26164,68110,25865,124,64416,33339
"TCGA-BRCA",313,76637,297180,33090,85,56083,33561,7226,43,554,68924,24031,23809,69019,8131,19360,14144,9,27243,63113
"TCGA-BRCA",6,509265,200650,306375,0,183445,287127,37343,9,901,123645,195393,224674,104193,178377,228337,158909,1,185717,205948
"TCGA-BRCA",24,67573,298788,4969,2,105393,27309,25598,20,478,125977,10972,8690,133488,1676,185990,2973,0,4979,116253
"TCGA-BRCA",35,652480,195754,501786,277,181537,318547,91041,4,417804,129525,282014,227587,81549,131232,146209,134614,75443,66758,288663
"TCGA-BRCA",815,23409,230011,3910,1195,120258,21242,30168,17,19468,241841,2479,3004,278928,1176,542905,1087,21188,4274,48942
"TCGA-BRCA",1182,357779,240162,218277,429,178217,124722,19262,78,8968,119606,72114,106013,112250,50958,163922,52479,2503,159741,78963
"TCGA-BRCA",55,520187,151945,368404,157,444613,283679,121402,5,23375,241161,173994,205156,203241,179269,274745,163685,36858,138683,270269
"TCGA-BRCA",123,484282,552715,429793,1715,675067,252114,52323,2,84014,596165,129266,199339,515113,176228,465150,293215,262463,200867,383364
"TCGA-BRCA",177,36568,114305,17189,5,84956,19907,8552,2,2281,102371,6677,11327,100303,3870,36634,10426,25932,14589,43185
"TCGA-BRCA",260,22505,991437,4863,207,464377,22841,84197,11,74404,708206,3459,4142,963049,3000,338302,2326,156,6462,200050
"TCGA-BRCA",609,330728,733862,205297,229,359176,146660,50306,38,26904,254390,90351,87504,299638,58153,103813,51689,523,118727,215685
"TCGA-BRCA",47,768259,1323140,580567,32,999360,431140,107838,1,132074,950776,390075,282960,895578,434263,382064,155680,3539,159134,356611
"TCGA-BRCA",155,762221,932015,482881,30,914350,368663,110754,7,71932,862089,257127,340362,743744,208828,471293,198482,503916,222550,480515
"TCGA-BRCA",178,50999,1051569,13483,19,246135,42323,88962,33,6024,466069,7311,10768,557045,7980,484511,6458,3,13989,258218
"TCGA-BRCA",42,510699,492733,516755,6314,488644,187636,55195,2,13732,504972,304755,212884,481338,214268,326571,187763,12813,91843,234334
"TCGA-BRCA",40,28916,164440,2586,4134,44391,11171,24434,8,5908,125376,8697,2437,256751,732,253067,1167,7863,2602,75435
"TCGA-BRCA",93,394831,277273,190507,1089,163379,219039,87313,4,74449,149162,169951,111004,109545,80422,296519,80833,14623,63110,273760
"TCGA-BRCA",149,429628,123037,466242,40163,67481,294230,85910,7,54377,38815,283512,223325,34237,173949,419509,81108,2487,101326,165385
"TCGA-BRCA",47,496526,168433,377234,52,619488,259462,51612,17,43523,407349,188028,194634,386385,245473,213524,270995,3644,153693,234672
"TCGA-BRCA",69,591286,142359,658595,14252,189900,394349,83295,0,475624,117194,312919,295050,92553,165274,425379,95986,6,138588,141337
"TCGA-BRCA",19,428274,123752,266524,14,520995,297463,41183,3,48897,237403,190297,176317,204455,118013,251403,134232,10892,62163,305433
"TCGA-BRCA",54,595460,76009,420206,50975,580989,308732,46784,2,82712,321630,223707,223309,355143,158361,315059,212359,79811,77334,293947
"TCGA-BRCA",71,662936,99203,402081,151178,359433,439573,26126,11,12799,220909,261073,219565,227244,204484,136881,289322,114,144880,186351
"TCGA-BRCA",93,417578,110129,257117,118,497724,186158,21660,11,66276,264221,106939,129255,274708,94212,145059,131375,369,90125,150130
"TCGA-BRCA",24,138166,320827,184136,30,562884,78302,67804,2,5412,323031,53850,65419,300602,43485,141590,39928,142,40484,188422
"TCGA-BRCA",3,782703,68275,326830,9,156203,492323,25076,1,51849,101026,254548,202796,93442,157625,89637,147307,762,111580,145195
"TCGA-BRCA",28,163444,205266,117205,101,660393,123030,39193,2,37763,713066,81946,81494,821490,70990,338740,63172,4725,45403,190467
"TCGA-BRCA",28,308362,141569,249404,1792,509567,216668,39444,2,47877,373578,107218,125298,403766,101181,340981,115487,5222,60950,205460
"TCGA-BRCA",32,277304,732073,209098,32,939390,139265,149206,5,4960,605780,82663,106499,441615,39957,195198,52572,30,56805,488021
"TCGA-BRCA",86,145691,710298,118172,1620,836336,94753,58638,1,110543,590224,49423,66869,490374,38616,151957,53069,70971,46752,188029
"TCGA-BRCA",72,219266,347877,244315,5,564923,193057,127538,24,43424,375432,189436,112083,286934,109607,159259,65492,169,68106,410358
"TCGA-BRCA",65,756126,29854,510463,932,10854,241053,33809,1,114600,10054,302705,217914,7512,250591,307623,243574,446,259864,188642
"TCGA-BRCA",618,1054025,170147,887909,4048,344462,453559,54039,2,23232,236850,480356,380658,234914,575486,247321,356475,6623,308891,238120
"TCGA-BRCA",72,805821,677816,620835,32,476371,454892,83609,10,4683,437803,393935,345991,396071,267617,178236,184899,6,288288,290071
"TCGA-BRCA",16,324695,100630,265782,1,147649,261756,34565,6,5259,123699,202763,146389,120257,138459,285447,112679,1,102634,302446
"TCGA-BRCA",12,760540,115492,544455,20145,79933,550786,35357,1,128114,59522,317515,374585,40527,281059,209026,326175,39,153798,158577
"TCGA-BRCA",4,1282913,92418,1133846,1957420,128457,621892,38446,1,34461,84035,709497,743053,73460,564755,280760,436546,1,217676,272660
"TCGA-BRCA",34,536786,577128,523222,1307,499389,258835,90169,47,20724,346524,274395,275685,365668,249601,284621,277038,11297,221238,354637
"TCGA-BRCA",42,631639,764639,442512,2950,942015,299681,112513,9,14404,759696,324524,268002,690241,194564,223134,193849,31395,181986,367358
